Country,FAO.ID,Year,SE,BioPhysical,HIndex
Djibouti,72,2005,NA,NA,NA
Djibouti,72,2006,NA,NA,NA
Djibouti,72,2007,NA,NA,NA
Djibouti,72,2008,NA,NA,NA
Djibouti,72,2009,NA,NA,NA
Djibouti,72,2010,NA,NA,NA
Djibouti,72,2011,NA,NA,NA
Dominica,55,1992,NA,NA,NA
Dominica,55,1993,NA,NA,NA
Dominica,55,1994,NA,NA,NA
Dominica,55,1995,NA,NA,NA
Dominica,55,1996,NA,NA,NA
Dominica,55,1997,NA,NA,NA
Dominica,55,1998,NA,NA,NA
Dominica,55,1999,NA,NA,NA
Dominica,55,2000,NA,NA,NA
Dominica,55,2001,NA,NA,NA
Dominica,55,2002,NA,NA,NA
Dominica,55,2003,NA,NA,NA
Dominica,55,2004,NA,NA,NA
Dominica,55,2005,NA,NA,NA
Dominica,55,2006,NA,NA,NA
Dominica,55,2007,NA,NA,NA
Dominica,55,2008,NA,NA,NA
Dominica,55,2009,NA,NA,NA
Dominica,55,2010,NA,NA,NA
Dominica,55,2011,NA,NA,NA
Dominican Republic,56,1992,NA,NA,49
Dominican Republic,56,1993,NA,NA,49
Dominican Republic,56,1994,NA,NA,48
Dominican Republic,56,1995,NA,NA,47
Dominican Republic,56,1996,NA,NA,47
Dominican Republic,56,1997,NA,NA,47
Dominican Republic,56,1998,NA,NA,47
Dominican Republic,56,1999,NA,NA,47
Dominican Republic,56,2000,NA,NA,47
Dominican Republic,56,2001,NA,NA,46
Dominican Republic,56,2002,NA,NA,47
Dominican Republic,56,2003,NA,NA,46
Dominican Republic,56,2004,NA,NA,47
Dominican Republic,56,2005,NA,NA,47
Dominican Republic,56,2006,NA,NA,47
Dominican Republic,56,2007,NA,NA,47
Dominican Republic,56,2008,NA,NA,47
Dominican Republic,56,2009,NA,NA,48
Dominican Republic,56,2010,NA,NA,48
Dominican Republic,56,2011,NA,NA,48
Ecuador,58,1992,NA,0.618365035,63
Ecuador,58,1993,NA,0.616936928,65
Ecuador,58,1994,NA,0.614281301,66
Ecuador,58,1995,NA,0.611046451,64
Ecuador,58,1996,NA,0.607917824,65
Ecuador,58,1997,NA,0.605218169,62
Ecuador,58,1998,NA,0.601609837,62
Ecuador,58,1999,NA,0.594734386,63
Ecuador,58,2000,NA,0.587272468,63
Ecuador,58,2001,NA,0.581986542,63
Ecuador,58,2002,NA,0.577936495,63
Ecuador,58,2003,NA,0.574030468,62
Ecuador,58,2004,NA,0.563704445,64
Ecuador,58,2005,NA,0.523584869,66
Ecuador,58,2006,NA,0.5196086,65
Ecuador,58,2007,NA,0.517037141,67
Ecuador,58,2008,NA,0.515645465,68
Ecuador,58,2009,NA,0.510590623,66
Ecuador,58,2010,NA,0.507276834,65
Ecuador,58,2011,NA,0.507611075,65
Egypt,59,1992,NA,0.002,75
Egypt,59,1993,NA,0.001666667,75
Egypt,59,1994,NA,0.001,75
Egypt,59,1995,NA,0.001,75
Egypt,59,1996,NA,0.001,75
Egypt,59,1997,NA,0.001,75
Egypt,59,1998,NA,0.001,75
Egypt,59,1999,NA,0.001,75
Egypt,59,2000,NA,0.001,76
Egypt,59,2001,NA,0.001,75
Egypt,59,2002,NA,0.001,75
Egypt,59,2003,NA,0.001,75
Egypt,59,2004,NA,0.001,74
Egypt,59,2005,NA,0.001,75
Egypt,59,2006,NA,0.001,74
Egypt,59,2007,NA,0.001,74
Egypt,59,2008,NA,0.001,74
Egypt,59,2009,NA,0.001,75
Egypt,59,2010,NA,0.001,74
Egypt,59,2011,NA,0.001,74
El Salvador,60,1992,NA,0.377075183,37
El Salvador,60,1993,NA,0.372457626,37
El Salvador,60,1994,NA,0.368841846,38
El Salvador,60,1995,NA,0.368509279,37
El Salvador,60,1996,NA,0.365761495,37
El Salvador,60,1997,NA,0.342490749,36
El Salvador,60,1998,NA,0.343160305,37
El Salvador,60,1999,NA,0.341102209,38
El Salvador,60,2000,NA,0.336222017,38
El Salvador,60,2001,NA,0.331851295,38
El Salvador,60,2002,NA,0.311328895,38
El Salvador,60,2003,NA,0.307235086,38
El Salvador,60,2004,NA,0.303134986,38
El Salvador,60,2005,NA,0.30161101,40
El Salvador,60,2006,NA,0.29937215,39
El Salvador,60,2007,NA,0.269707224,38
El Salvador,60,2008,NA,0.271050173,38
El Salvador,60,2009,NA,0.271979136,39
El Salvador,60,2010,NA,0.271087381,39
El Salvador,60,2011,NA,0.272080136,40
Equatorial Guinea,61,1992,NA,NA,NA
Equatorial Guinea,61,1993,NA,NA,NA
Equatorial Guinea,61,1994,NA,NA,NA
Equatorial Guinea,61,1995,NA,NA,NA
Equatorial Guinea,61,1996,NA,NA,NA
Equatorial Guinea,61,1997,NA,NA,NA
Equatorial Guinea,61,1998,NA,NA,NA
Equatorial Guinea,61,1999,NA,NA,NA
Equatorial Guinea,61,2000,NA,NA,NA
Equatorial Guinea,61,2001,NA,NA,NA
Equatorial Guinea,61,2002,NA,NA,NA
Equatorial Guinea,61,2003,NA,NA,NA
Equatorial Guinea,61,2004,NA,NA,NA
Equatorial Guinea,61,2005,NA,NA,NA
Equatorial Guinea,61,2006,NA,NA,NA
Equatorial Guinea,61,2007,NA,NA,NA
Equatorial Guinea,61,2008,NA,NA,NA
Equatorial Guinea,61,2009,NA,NA,NA
Equatorial Guinea,61,2010,NA,NA,NA
Equatorial Guinea,61,2011,NA,NA,NA
Eritrea,178,1992,NA,NA,NA
Eritrea,178,1993,NA,0.254338236,27
Eritrea,178,1994,NA,0.251966583,27
Eritrea,178,1995,NA,0.244460488,27
Eritrea,178,1996,NA,0.237780055,27
Eritrea,178,1997,NA,0.2275392,27
Eritrea,178,1998,NA,0.22354368,27
Eritrea,178,1999,NA,0.222461931,27
Eritrea,178,2000,NA,0.219415034,27
Eritrea,178,2001,NA,0.19332834,27
Eritrea,178,2002,NA,0.183287634,27
Eritrea,178,2003,NA,0.176547665,27
Eritrea,178,2004,NA,0.171027052,27
Eritrea,178,2005,NA,0.168335783,27
Eritrea,178,2006,NA,0.165004592,27
Eritrea,178,2007,NA,0.155963593,26
Eritrea,178,2008,NA,0.157797592,22
Eritrea,178,2009,NA,0.158921349,26
Eritrea,178,2010,NA,0.162390067,26
Eritrea,178,2011,NA,0.158849182,26
Estonia,63,1992,0.053277527,0.679374689,32
Estonia,63,1993,0.050022284,0.679943312,32
Estonia,63,1994,0.053050356,0.681647154,32
Estonia,63,1995,0.094964635,0.688522168,33
Estonia,63,1996,0.089024144,0.698503288,32
Estonia,63,1997,0.10086756,0.701763797,31
Estonia,63,1998,0.109813465,0.704044498,31
Estonia,63,1999,0.104700332,0.708829049,30
Estonia,63,2000,0.0981257,0.713008156,31
Estonia,63,2001,0.106725941,0.729666667,32
Estonia,63,2002,0.124203234,0.724333333,32
Estonia,63,2003,0.174209454,0.725,31
Estonia,63,2004,0.206283382,0.721666667,34
Estonia,63,2005,0.24605398,0.72,33
Estonia,63,2006,0.28976795,0.717333333,32
Estonia,63,2007,0.389011602,0.717,30
Estonia,63,2008,0.368037117,0.718,32
Estonia,63,2009,0.312117268,0.713333333,32
Estonia,63,2010,0.295079312,0.713,33
Estonia,63,2011,0.315493616,0.712666667,32
Ethiopia PDR,62,1992,NA,NA,46
Ethiopia PDR,62,1993,NA,NA,NA
Ethiopia PDR,62,1994,NA,NA,NA
Ethiopia PDR,62,1995,NA,NA,NA
Ethiopia PDR,62,1996,NA,NA,NA
Ethiopia PDR,62,1997,NA,NA,NA
Ethiopia PDR,62,1998,NA,NA,NA
Ethiopia PDR,62,1999,NA,NA,NA
Ethiopia PDR,62,2000,NA,NA,NA
Ethiopia PDR,62,2001,NA,NA,NA
Ethiopia PDR,62,2002,NA,NA,NA
Ethiopia PDR,62,2003,NA,NA,NA
Ethiopia PDR,62,2004,NA,NA,NA
Ethiopia PDR,62,2005,NA,NA,NA
Ethiopia PDR,62,2006,NA,NA,NA
Ethiopia PDR,62,2007,NA,NA,NA
Ethiopia PDR,62,2008,NA,NA,NA
Ethiopia PDR,62,2009,NA,NA,NA
Ethiopia PDR,62,2010,NA,NA,NA
Ethiopia PDR,62,2011,NA,NA,NA
Ethiopia,238,1992,0.005710069,NA,NA
Ethiopia,238,1993,0.004582558,0.364186426,47
Ethiopia,238,1994,0.00326066,0.352372208,48
Ethiopia,238,1995,0.002925477,0.340319359,49
Ethiopia,238,1996,0.00362063,0.336689797,50
Ethiopia,238,1997,0.003695124,0.330408601,50
Ethiopia,238,1998,0.003237166,0.294448923,50
Ethiopia,238,1999,0.002824295,0.289105997,50
Ethiopia,238,2000,0.003160638,0.285844611,53
Ethiopia,238,2001,0.003124897,0.281076539,52
Ethiopia,238,2002,0.00285014,0.276250116,53
Ethiopia,238,2003,0.00280889,0.26666031,51
Ethiopia,238,2004,0.002965294,0.258899525,53
Ethiopia,238,2005,0.003888502,0.253348701,52
Ethiopia,238,2006,0.003959368,0.245387863,52
Ethiopia,238,2007,0.004735123,0.235461082,53
Ethiopia,238,2008,0.00526355,0.227597233,53
Ethiopia,238,2009,0.006593021,0.219407146,53
Ethiopia,238,2010,0.00644378,0.208729311,53
Ethiopia,238,2011,0.005690031,0.20189,53
Falkland Islands (Malvinas),65,1992,NA,NA,NA
Falkland Islands (Malvinas),65,1993,NA,NA,NA
Falkland Islands (Malvinas),65,1994,NA,NA,NA
Falkland Islands (Malvinas),65,1995,NA,NA,NA
Falkland Islands (Malvinas),65,1996,NA,NA,NA
Falkland Islands (Malvinas),65,1997,NA,NA,NA
Falkland Islands (Malvinas),65,1998,NA,NA,NA
Falkland Islands (Malvinas),65,1999,NA,NA,NA
Falkland Islands (Malvinas),65,2000,NA,NA,NA
Falkland Islands (Malvinas),65,2001,NA,NA,NA
Falkland Islands (Malvinas),65,2002,NA,NA,NA
Falkland Islands (Malvinas),65,2003,NA,NA,NA
Falkland Islands (Malvinas),65,2004,NA,NA,NA
Falkland Islands (Malvinas),65,2005,NA,NA,NA
Falkland Islands (Malvinas),65,2006,NA,NA,NA
Falkland Islands (Malvinas),65,2007,NA,NA,NA
Falkland Islands (Malvinas),65,2008,NA,NA,NA
Falkland Islands (Malvinas),65,2009,NA,NA,NA
Falkland Islands (Malvinas),65,2010,NA,NA,NA
Falkland Islands (Malvinas),65,2011,NA,NA,NA
Faroe Islands,64,1992,NA,NA,NA
Faroe Islands,64,1993,NA,NA,NA
Faroe Islands,64,1994,NA,NA,NA
Faroe Islands,64,1995,NA,NA,NA
Faroe Islands,64,1996,NA,NA,NA
Faroe Islands,64,1997,NA,NA,NA
Faroe Islands,64,1998,NA,NA,NA
Faroe Islands,64,1999,NA,NA,NA
Faroe Islands,64,2000,NA,NA,NA
Faroe Islands,64,2001,NA,NA,NA
Faroe Islands,64,2002,NA,NA,NA
Faroe Islands,64,2003,NA,NA,NA
Faroe Islands,64,2004,NA,NA,NA
Faroe Islands,64,2005,NA,NA,NA
Faroe Islands,64,2006,NA,NA,NA
Faroe Islands,64,2007,NA,NA,NA
Faroe Islands,64,2008,NA,NA,NA
Faroe Islands,64,2009,NA,NA,NA
Faroe Islands,64,2010,NA,NA,NA
Faroe Islands,64,2011,NA,NA,NA
Fiji,66,1992,NA,0.342717207,NA
Fiji,66,1993,NA,0.342381677,NA
Fiji,66,1994,NA,0.342064237,NA
Fiji,66,1995,NA,0.341791828,NA
Fiji,66,1996,NA,0.341520326,NA
Fiji,66,1997,NA,0.341252379,NA
Fiji,66,1998,NA,0.34101847,NA
Fiji,66,1999,NA,0.340795458,NA
Fiji,66,2000,NA,0.340576676,NA
Fiji,66,2001,NA,0.340550014,NA
Fiji,66,2002,NA,0.34054117,NA
Fiji,66,2003,NA,0.340532347,NA
Fiji,66,2004,NA,0.340514767,NA
Fiji,66,2005,NA,0.340488558,NA
Fiji,66,2006,NA,0.340436708,NA
Fiji,66,2007,NA,0.340377159,NA
Fiji,66,2008,NA,0.340302047,NA
Fiji,66,2009,NA,0.341473905,NA
Fiji,66,2010,NA,0.340528305,NA
Fiji,66,2011,NA,0.340470281,NA
Finland,67,1992,1.288178025,0.588969983,31
Finland,67,1993,0.988363646,0.588408606,30
Finland,67,1994,1.057574403,0.586913722,31
Finland,67,1995,1.422536882,0.589244862,32
Finland,67,1996,1.269780362,0.593435149,32
Finland,67,1997,1.266076261,0.593770902,32
Finland,67,1998,1.316488135,0.594908951,31
Finland,67,1999,1.205659089,0.595718241,32
Finland,67,2000,1.087104767,0.597249933,33
Finland,67,2001,1.095131615,0.592136713,33
Finland,67,2002,1.157449562,0.586710519,34
Finland,67,2003,1.403108925,0.586373701,33
Finland,67,2004,1.465952738,0.583368542,32
Finland,67,2005,1.560573463,0.58016797,33
Finland,67,2006,1.534764693,0.574430485,34
Finland,67,2007,1.770704355,0.505054265,32
Finland,67,2008,1.73808441,0.504511986,31
Finland,67,2009,1.526121344,0.503404258,32
Finland,67,2010,1.605015444,0.502096404,32
Finland,67,2011,1.596865093,0.502259241,33
France,68,1992,0.9649613,0.185733802,75
France,68,1993,0.909838879,0.184622215,76
France,68,1994,0.960765087,0.185510665,75
France,68,1995,1.036023542,0.184057072,74
France,68,1996,1.020980645,0.182274872,74
France,68,1997,0.973579395,0.181487273,74
France,68,1998,1.003798495,0.183967862,74
France,68,1999,0.912394054,0.184646266,74
France,68,2000,0.842990741,0.190467897,75
France,68,2001,0.802922978,0.191464246,75
France,68,2002,0.85970798,0.171553171,75
France,68,2003,1.054455919,0.175065305,75
France,68,2004,1.132401384,0.17555615,75
France,68,2005,1.17102246,0.178327004,75
France,68,2006,1.200769734,0.173697721,74
France,68,2007,1.369458564,0.16480378,73
France,68,2008,1.349271778,0.169459943,72
France,68,2009,1.26494311,0.16760088,73
France,68,2010,1.279177117,0.168153635,73
France,68,2011,1.300749145,0.171896965,72
French Guiana,69,1992,NA,NA,NA
French Guiana,69,1993,NA,NA,NA
French Guiana,69,1994,NA,NA,NA
French Guiana,69,1995,NA,NA,NA
French Guiana,69,1996,NA,NA,NA
French Guiana,69,1997,NA,NA,NA
French Guiana,69,1998,NA,NA,NA
French Guiana,69,1999,NA,NA,NA
French Guiana,69,2000,NA,NA,NA
French Guiana,69,2001,NA,NA,NA
French Guiana,69,2002,NA,NA,NA
French Guiana,69,2003,NA,NA,NA
French Guiana,69,2004,NA,NA,NA
French Guiana,69,2005,NA,NA,NA
French Guiana,69,2006,NA,NA,NA
French Guiana,69,2007,NA,NA,NA
French Guiana,69,2008,NA,NA,NA
French Guiana,69,2009,NA,NA,NA
French Guiana,69,2010,NA,NA,NA
French Guiana,69,2011,NA,NA,NA
French Polynesia,70,1992,NA,NA,NA
French Polynesia,70,1993,NA,NA,NA
French Polynesia,70,1994,NA,NA,NA
French Polynesia,70,1995,NA,NA,NA
French Polynesia,70,1996,NA,NA,NA
French Polynesia,70,1997,NA,NA,NA
French Polynesia,70,1998,NA,NA,NA
French Polynesia,70,1999,NA,NA,NA
French Polynesia,70,2000,NA,NA,NA
French Polynesia,70,2001,NA,NA,NA
French Polynesia,70,2002,NA,NA,NA
French Polynesia,70,2003,NA,NA,NA
French Polynesia,70,2004,NA,NA,NA
French Polynesia,70,2005,NA,NA,NA
French Polynesia,70,2006,NA,NA,NA
French Polynesia,70,2007,NA,NA,NA
French Polynesia,70,2008,NA,NA,NA
French Polynesia,70,2009,NA,NA,NA
French Polynesia,70,2010,NA,NA,NA
French Polynesia,70,2011,NA,NA,NA
French Southern and Antarctic Territories,71,1992,NA,NA,NA
French Southern and Antarctic Territories,71,1993,NA,NA,NA
French Southern and Antarctic Territories,71,1994,NA,NA,NA
French Southern and Antarctic Territories,71,1995,NA,NA,NA
French Southern and Antarctic Territories,71,1996,NA,NA,NA
French Southern and Antarctic Territories,71,1997,NA,NA,NA
French Southern and Antarctic Territories,71,1998,NA,NA,NA
French Southern and Antarctic Territories,71,1999,NA,NA,NA
French Southern and Antarctic Territories,71,2000,NA,NA,NA
French Southern and Antarctic Territories,71,2001,NA,NA,NA
French Southern and Antarctic Territories,71,2002,NA,NA,NA
French Southern and Antarctic Territories,71,2003,NA,NA,NA
French Southern and Antarctic Territories,71,2004,NA,NA,NA
French Southern and Antarctic Territories,71,2005,NA,NA,NA
French Southern and Antarctic Territories,71,2006,NA,NA,NA
French Southern and Antarctic Territories,71,2007,NA,NA,NA
French Southern and Antarctic Territories,71,2008,NA,NA,NA
French Southern and Antarctic Territories,71,2009,NA,NA,NA
French Southern and Antarctic Territories,71,2010,NA,NA,NA
French Southern and Antarctic Territories,71,2011,NA,NA,NA
Gabon,74,1992,NA,0.771333333,NA
Gabon,74,1993,NA,0.769666667,28
Gabon,74,1994,NA,0.77,28
Gabon,74,1995,NA,0.770333333,28
Gabon,74,1996,NA,0.770333333,28
Gabon,74,1997,NA,0.769,28
Gabon,74,1998,NA,0.770333333,28
Gabon,74,1999,NA,0.772,28
Gabon,74,2000,NA,0.771666667,28
Gabon,74,2001,NA,0.772,28
Gabon,74,2002,NA,0.772333333,28
Gabon,74,2003,NA,0.773,28
Gabon,74,2004,NA,0.772333333,28
Gabon,74,2005,NA,0.771666667,28
Gabon,74,2006,NA,0.771666667,28
Gabon,74,2007,NA,0.771666667,28
Gabon,74,2008,NA,0.772333333,28
Gabon,74,2009,NA,0.772,28
Gabon,74,2010,NA,0.771666667,28
Gabon,74,2011,NA,0.772333333,28
Gambia,75,1992,NA,0.515515202,22
Gambia,75,1993,NA,0.510934145,22
Gambia,75,1994,NA,0.50746866,22
Gambia,75,1995,NA,0.503209864,22
Gambia,75,1996,NA,0.498043279,22
Gambia,75,1997,NA,0.458983526,22
Gambia,75,1998,NA,0.453124261,22
Gambia,75,1999,NA,0.452607102,22
Gambia,75,2000,NA,0.449450116,22
Gambia,75,2001,NA,0.443165721,22
Gambia,75,2002,NA,0.445856333,22
Gambia,75,2003,NA,0.446369026,22
Gambia,75,2004,NA,0.452377133,22
Gambia,75,2005,NA,0.45017114,22
Gambia,75,2006,NA,0.452363383,22
Gambia,75,2007,NA,0.455062173,22
Gambia,75,2008,NA,0.452455539,23
Gambia,75,2009,NA,0.442619526,23
Gambia,75,2010,NA,0.42855124,23
Gambia,75,2011,NA,0.418758293,25
Gaza Strip (Palestine),76,1992,NA,NA,NA
Gaza Strip (Palestine),76,1993,NA,NA,NA
Gaza Strip (Palestine),76,1994,NA,NA,NA
Gaza Strip (Palestine),76,1995,NA,NA,NA
Gaza Strip (Palestine),76,1996,NA,NA,NA
Gaza Strip (Palestine),76,1997,NA,NA,NA
Gaza Strip (Palestine),76,1998,NA,NA,NA
Gaza Strip (Palestine),76,1999,NA,NA,NA
Gaza Strip (Palestine),76,2000,NA,NA,NA
Gaza Strip (Palestine),76,2001,NA,NA,NA
Gaza Strip (Palestine),76,2002,NA,NA,NA
Gaza Strip (Palestine),76,2003,NA,NA,NA
Gaza Strip (Palestine),76,2004,NA,NA,NA
Gaza Strip (Palestine),76,2005,NA,NA,NA
Gaza Strip (Palestine),76,2006,NA,NA,NA
Gaza Strip (Palestine),76,2007,NA,NA,NA
Gaza Strip (Palestine),76,2008,NA,NA,NA
Gaza Strip (Palestine),76,2009,NA,NA,NA
Gaza Strip (Palestine),76,2010,NA,NA,NA
Gaza Strip (Palestine),76,2011,NA,NA,NA
Georgia,73,1992,0.014606394,0.513744818,41
Georgia,73,1993,0.010570619,0.505731382,40
Georgia,73,1994,0.00943773,0.497093033,40
Georgia,73,1995,0.01036128,0.500103678,40
Georgia,73,1996,0.01317464,0.499412007,40
Georgia,73,1997,0.013348047,0.502356013,39
Georgia,73,1998,0.014550861,0.501605923,41
Georgia,73,1999,0.011040349,0.50285812,43
Georgia,73,2000,0.01224351,0.504468449,44
Georgia,73,2001,0.013620622,0.502491842,45
Georgia,73,2002,0.014081355,0.503192086,43
Georgia,73,2003,0.016052995,0.502186295,43
Georgia,73,2004,0.018101238,0.514470966,46
Georgia,73,2005,0.021958494,0.514438869,47
Georgia,73,2006,0.025036182,0.516643157,48
Georgia,73,2007,0.031748591,0.519220499,46
Georgia,73,2008,0.035756003,0.518912574,47
Georgia,73,2009,0.033019639,0.517714812,44
Georgia,73,2010,0.032824197,0.518479848,45
Georgia,73,2011,0.039938921,0.518879156,45
Germany Fr,78,1992,NA,NA,NA
Germany Fr,78,1993,NA,NA,NA
Germany Fr,78,1994,NA,NA,NA
Germany Fr,78,1995,NA,NA,NA
Germany Fr,78,1996,NA,NA,NA
Germany Fr,78,1997,NA,NA,NA
Germany Fr,78,1998,NA,NA,NA
Germany Fr,78,1999,NA,NA,NA
Germany Fr,78,2000,NA,NA,NA
Germany Fr,78,2001,NA,NA,NA
Germany Fr,78,2002,NA,NA,NA
Germany Fr,78,2003,NA,NA,NA
Germany Fr,78,2004,NA,NA,NA
Germany Fr,78,2005,NA,NA,NA
Germany Fr,78,2006,NA,NA,NA
Germany Fr,78,2007,NA,NA,NA
Germany Fr,78,2008,NA,NA,NA
Germany Fr,78,2009,NA,NA,NA
Germany Fr,78,2010,NA,NA,NA
Germany Fr,78,2011,NA,NA,NA
Germany Nl,77,1992,NA,NA,NA
Germany Nl,77,1993,NA,NA,NA
Germany Nl,77,1994,NA,NA,NA
Germany Nl,77,1995,NA,NA,NA
Germany Nl,77,1996,NA,NA,NA
Germany Nl,77,1997,NA,NA,NA
Germany Nl,77,1998,NA,NA,NA
Germany Nl,77,1999,NA,NA,NA
Germany Nl,77,2000,NA,NA,NA
Germany Nl,77,2001,NA,NA,NA
Germany Nl,77,2002,NA,NA,NA
Germany Nl,77,2003,NA,NA,NA
Germany Nl,77,2004,NA,NA,NA
Germany Nl,77,2005,NA,NA,NA
Germany Nl,77,2006,NA,NA,NA
Germany Nl,77,2007,NA,NA,NA
Germany Nl,77,2008,NA,NA,NA
Germany Nl,77,2009,NA,NA,NA
Germany Nl,77,2010,NA,NA,NA
Germany Nl,77,2011,NA,NA,NA
Germany,79,1992,1.266879888,0.066713531,51
Germany,79,1993,1.198430384,0.065626822,50
Germany,79,1994,1.153636791,0.065217255,49
Germany,79,1995,1.351234863,0.061841254,50
Germany,79,1996,1.257866892,0.05918175,50
Germany,79,1997,1.15475564,0.057240317,50
Germany,79,1998,1.147190905,0.054667905,50
Germany,79,1999,1.017075007,0.055437234,50
Germany,79,2000,0.910084772,0.059859544,50
Germany,79,2001,0.858560976,0.057206778,51
Germany,79,2002,0.908962938,0.057902705,50
Germany,79,2003,1.099605321,0.059850695,52
Germany,79,2004,1.157994349,0.064083376,52
Germany,79,2005,1.229823994,0.061796543,51
Germany,79,2006,1.208419272,0.055610689,53
Germany,79,2007,1.351908565,0.06098054,53
Germany,79,2008,1.306242941,0.06406809,53
Germany,79,2009,1.234665122,0.064226294,54
Germany,79,2010,1.261301474,0.061531608,54
Germany,79,2011,1.290783403,0.063961382,54
Ghana,81,1992,0.00712625,0.453925915,37
Ghana,81,1993,0.005797302,0.437156854,37
Ghana,81,1994,0.004730277,0.424101696,37
Ghana,81,1995,0.005280226,0.410830409,38
Ghana,81,1996,0.005294672,0.401018359,40
Ghana,81,1997,0.005292717,0.392156115,41
Ghana,81,1998,0.005313281,0.351104665,41
Ghana,81,1999,0.004961637,0.343182243,40
Ghana,81,2000,0.003049433,0.334923786,40
Ghana,81,2001,0.003371829,0.294767206,41
Ghana,81,2002,0.003657464,0.287964215,41
Ghana,81,2003,0.004462766,0.281463903,42
Ghana,81,2004,0.004480463,0.275113425,42
Ghana,81,2005,0.005327118,0.268266038,42
Ghana,81,2006,0.009098684,0.259587125,43
Ghana,81,2007,0.011536258,0.249439087,42
Ghana,81,2008,0.012011127,0.242775941,42
Ghana,81,2009,0.011127894,0.234704573,42
Ghana,81,2010,0.014280275,0.226591822,42
Ghana,81,2011,0.016776736,0.221000793,42
Gibraltar,82,1992,NA,NA,NA
Gibraltar,82,1993,NA,NA,NA
Gibraltar,82,1994,NA,NA,NA
Gibraltar,82,1995,NA,NA,NA
Gibraltar,82,1996,NA,NA,NA
Gibraltar,82,1997,NA,NA,NA
Gibraltar,82,1998,NA,NA,NA
Gibraltar,82,1999,NA,NA,NA
Gibraltar,82,2000,NA,NA,NA
Gibraltar,82,2001,NA,NA,NA
Gibraltar,82,2002,NA,NA,NA
Gibraltar,82,2003,NA,NA,NA
Gibraltar,82,2004,NA,NA,NA
Gibraltar,82,2005,NA,NA,NA
Gibraltar,82,2006,NA,NA,NA
Gibraltar,82,2007,NA,NA,NA
Gibraltar,82,2008,NA,NA,NA
Gibraltar,82,2009,NA,NA,NA
Gibraltar,82,2010,NA,NA,NA
Gibraltar,82,2011,NA,NA,NA
Greece,84,1992,0.29861229,0.453766396,81
Greece,84,1993,0.281901271,0.449696695,81
Greece,84,1994,0.287443141,0.452625323,81
Greece,84,1995,0.321288389,0.453572553,80
Greece,84,1996,0.351146253,0.453212215,80
Greece,84,1997,0.361300873,0.432897038,80
Greece,84,1998,0.363670744,0.434539568,81
Greece,84,1999,0.328529183,0.437195602,83
Greece,84,2000,0.312405636,0.441537947,81
Greece,84,2001,0.30473385,0.442513973,81
Greece,84,2002,0.337438876,0.410325122,81
Greece,84,2003,0.439130524,0.421844457,81
Greece,84,2004,0.523251847,0.421016367,80
Greece,84,2005,0.542144421,0.424647205,79
Greece,84,2006,0.558019519,0.41872682,81
Greece,84,2007,0.6380271,0.400315798,81
Greece,84,2008,0.656388956,0.391964167,81
Greece,84,2009,0.617992529,0.390007686,81
Greece,84,2010,0.57435668,0.384532714,80
Greece,84,2011,0.553595355,0.383230825,81
Greenland,85,1992,NA,NA,NA
Greenland,85,1993,NA,NA,NA
Greenland,85,1994,NA,NA,NA
Greenland,85,1995,NA,NA,NA
Greenland,85,1996,NA,NA,NA
Greenland,85,1997,NA,NA,NA
Greenland,85,1998,NA,NA,NA
Greenland,85,1999,NA,NA,NA
Greenland,85,2000,NA,NA,NA
Greenland,85,2001,NA,NA,NA
Greenland,85,2002,NA,NA,NA
Greenland,85,2003,NA,NA,NA
Greenland,85,2004,NA,NA,NA
Greenland,85,2005,NA,NA,NA
Greenland,85,2006,NA,NA,NA
Greenland,85,2007,NA,NA,NA
Greenland,85,2008,NA,NA,NA
Greenland,85,2009,NA,NA,NA
Greenland,85,2010,NA,NA,NA
Greenland,85,2011,NA,NA,NA
Grenada,86,1992,NA,NA,NA
Grenada,86,1993,NA,NA,NA
Grenada,86,1994,NA,NA,NA
Grenada,86,1995,NA,NA,NA
Grenada,86,1996,NA,NA,NA
Grenada,86,1997,NA,NA,NA
Grenada,86,1998,NA,NA,NA
Grenada,86,1999,NA,NA,NA
Grenada,86,2000,NA,NA,NA
Grenada,86,2001,NA,NA,NA
Grenada,86,2002,NA,NA,NA
Grenada,86,2003,NA,NA,NA
Grenada,86,2004,NA,NA,NA
Grenada,86,2005,NA,NA,NA
Grenada,86,2006,NA,NA,NA
Grenada,86,2007,NA,NA,NA
Grenada,86,2008,NA,NA,NA
Grenada,86,2009,NA,NA,NA
Grenada,86,2010,NA,NA,NA
Grenada,86,2011,NA,NA,NA
Guadeloupe,87,1992,NA,NA,NA
Guadeloupe,87,1993,NA,NA,NA
Guadeloupe,87,1994,NA,NA,NA
Guadeloupe,87,1995,NA,NA,NA
Guadeloupe,87,1996,NA,NA,NA
Guadeloupe,87,1997,NA,NA,NA
Guadeloupe,87,1998,NA,NA,NA
Guadeloupe,87,1999,NA,NA,NA
Guadeloupe,87,2000,NA,NA,NA
Guadeloupe,87,2001,NA,NA,NA
Guadeloupe,87,2002,NA,NA,NA
Guadeloupe,87,2003,NA,NA,NA
Guadeloupe,87,2004,NA,NA,NA
Guadeloupe,87,2005,NA,NA,NA
Guadeloupe,87,2006,NA,NA,NA
Guadeloupe,87,2007,NA,NA,NA
Guadeloupe,87,2008,NA,NA,NA
Guadeloupe,87,2009,NA,NA,NA
